Text;Label
Semoga cepat selesai dan lancar pekerjaannya sebelum tahun 2024 soalnya kalau sudah ganti presiden baru belum tentu bisa lebih lancar malah bisa saja jadi mangkrak ...;Positif
Mantap, terbuka lagi lowongan pekerjaan.  Semoga negara ini semakin maju;Positif
Maju terus indonesia ku, di bawah presiden jokowi banyak gebrakan beliau u/kemajuan NKRI, sehat selalu pak presiden ku kami selalu mendukungmu;Positif
bakal nyerap belasan juta lapangan pekerjaan tuh, mantap;Positif
Saya setuju, ibu kota baru harus. diperjuangkan.kabinet presiden jokowi insah Allah, akan terlaksana amin,maju terus bapak presiden ,nakyu ,anak indramayu;Positif
Jakarta sudah jenuuuuh saatnya pindaaaaah ... lanjuuut kan ikn;Positif
smoga pembangunanny di lancarkan Allah. Nusantara kita;Positif
@hsub_4a Ikn itu ikan ya maksudnya? \xf0\x9f\x98\x81';Netral
PKS Usul Anies Baswedan Diangkat Jadi Konsultan Pembangunan IKN https://t.co/VjZHZQZ1pG';Netral
Yakin gamau pindah ke IKN.? \nJanji pemerintah beri insentif bagi anak muda yang mau pindah ke IKN lho..;Netral
Waw Gagasan Jokowi Tiga Periode Dimulai dari Akar Rumput, RMI Kaltim Sebut Jadi Jaminan Kelanjutan IKN https://t.co/npK4HxGk5d;Netral
Pembangunan Ibu Kota Negara (IKN) Nusantara di wilayah Kalimantan Timur terus dikebut;Netral
@OiaaDunya @martha65__ @YLBHI @jokowi mungkin pakde belum mengutarakan. tapi para pendukung nya udah koar koar tuhh. \nsayang dong mega proyek IKN nya di lanjutin sama yg lain.;Netral
"[NGOPI]\n\nHalo sahabat administrator\xf0\x9f\x91\x8b\n\nTelah terlaksana kegiatan Ngobrol Sambil Berpikir (NGOPI) dengan tema ""Prespektif Mahasiswa Administrasi Publik Terhadap Kualitas Pelayanan Publik Yang Ada Di Kalimantan Dalam Menyambut Ibu Kota Negara (IKN)"" bersama HIMA-AP FISIP ULM. https://t.co/PNxCbGVLZ8";Netral
Berdasarkan amanat Undang-Undang tentang Ibu Kota Nusantara (IKN) disebutkan, Otorita IKN akan beroperasi paling lambat tahun 2022. https://t.co/XQHswNnDPp;Netral
@OposisiCerdas Ikn e di Surabaya ae ya pak;Netral
'Desain IKN Nusantara Berdasarkan Kajian-Kajian Jangka Panjang\n#IbukotaNegara\n#IKN\n#SemangatNusantara https://t.co/DUUJbUNRht;Netral
"'Denger - denger calon kepala otorita IKN, inisialnya...""B""...\n\nKira\xc2\xb2.. Baswedan apa Bamukmin nih..";Netral
Kawasan IKN  terletak di antara Kabupaten Penajam Paser Utara, Kabupaten Kutai Kartanegara, dan Kota Balikpapan, Provinsi Kalimantan Timur. UU. No 3 tahun 2022 tentang IKN yang telah disahkan oleh Presiden @jokowi pada 15 Februari 2022 akan menjadi dasar pembangunan IKN. https://t.co/YXaap9huN2;Netral
Pihak kontra untuk sebaiknya mempelajari terlebih dulu tentang rencana pemindahan IKN. Jokowi Peduli Rakyat https://t.co/5yxlNff6WW;Netral
Program panjang pembangunan IKN Nusantara ditargetkan rampung pada 2045. @jokowi #indonesiamaju https://t.co/hoxxzb0igC;Netral
Kesiapan SDM di Kaltim Jadi Kunci Tata Kelola IKN\n\nJokowi Peduli Rakyat https://t.co/9soFrSsDDj;Netral
Dengan pemindahan IKN ini perputaran APBN, alokasi keuangan, dan kebijakan yang tadinya berpusat di Pulau Jawa dapat bergeser dan merata ke Pulau di luar Jawa. Jokowi Peduli Rakyat https://t.co/fH2EjRufIY;Netral
Pahami dasar hukum pemindahan IKN.\n.\nJokowi Peduli Rakyat https://t.co/XVa14Ds2wu;Netral
Kenapa kelompok eks HTI menolak IKN??? \n\nJokowi Peduli Rakyat https://t.co/gKKyN798oW;Netral
@cnbcindonesia Lumayan lah buat namah nambah bikin IKN;Netral
Pak pendeta Samuel Prapto Raharjo berkunjung ke titik nol calon IKN..... https://t.co/ZvKpOARCwn;Netral
Program panjang membangun IKN Nusantara. https://t.co/Zqi8LgnTcR;Netral
@al_jendra Kepala otorita IKN?\nAda tanda tanyanya itu, ya\nJangan salah persepsi\n\xf0\x9f\x98\x84\xf0\x9f\x98\x84;Netral
pemindahan ibu kota negara wujud kemajuan bangsa patuhi disiplin prokes;Netral
pemindahan ikn ratakan pembangunan nasional patuhi disiplin prokes;Netral
patuhi disiplin prokes ibu kota negara baru dalam perspektif sebagai kota dan sumber daya alam;Netral
kembangkan kota pintar di ibu kota negara nusantara patuhi disiplin prokes;Netral
ibu kota negara baru dibangun dengan konsep kota hutan pintar namun rencana ini diragukan sebab persoalan lingkungan masih membayangi lalu apa yang perlu ditempuh pemerintah utk wujudkan kota yg cerdas hijau bersih dan berkelanjutan sesaat lagi di ruangpublikkbr;Netral
perlu bekerja sama dengan berbagai pihak untuk menerapkan teknologi 5g dalam pengembangan kota pintar dan ibu kota negara ikn nusantara;Netral
mengenai ibu kota negara ikn nusantara delegasi pea turut ikut menyampaikan kesiapan pemerintah pea wujudkanpemulihannegeri;Netral
banyak yg mendukung pemindahan ibu kota negara baru nusantara patuhi disiplin prokes;Netral
mewujudkan ibu kota negara yang bersih dan cerdas;Netral
zone85 kominfo perluas kerja sama bersama berbagai pihak untuk penerapan teknologi 5g dalam pengembangan kota pintar smart city dan ibu kota negara ikn nusantara;Netral
pemerintah terus melakukan akselerasi operasional otorita ibu kota negara ikn nusantara agar proses pendirian lembaga baru tersebut bisa segera direalisasikan;Netral
teka teki soal sosok kepala otorita ibu kota negara nusantara akan segera diketahui indonesia maju;Netral
membangun ibu kota negara membutuhkan waktu yang panjang dan terus berkesinambungan mulai dari infrastruktur dasar hingga tahap pengembangan indonesia maju;Netral
kecamatan sepaku di kabupaten penajam paser utara ditetapkan menjadi bagian ikn;Netral
ben reborn perumusan uu ibu kota negara sudah melalui proses diskusi yang matang dan komprehensif;Netral
sudah pada tahu belum konsep ikn nusantar yuk dibaca seperti apa konsep pembangunan ibu kota negara baru yang dilaksanakan oleh presiden;Netral
pemerintah percepat operasional otorita ibu kota negara nusantara;Netral
pemindahan ibu kota negara baru yang menuai berbagai kontroversi ini nah tunggu apalagi yuk langsung aja dengarkan cuplikan podcast kami untuk lebih lengkapnya dapat kalian dengarkan di spotify kami di podcast kdfh uns link;Netral
jika kita mendengarkan podcast tentang hukum bukan nah kabar baik untuk kalian bahwa kali ini kami melanjutkan podcast series bincang hukum dengan judul menilik dinamika polemik ibu kota negara baru dalam podcast kali ini kami bakalan menilik lebih dalam nih tentang isu;Netral
harus diakui cuma presiden jokowi yang bisa seberani ini melakukan transformasi bangsa dengan memindahkan ibu kota negara pilihan ini bukan pilihan politis pragmatis tapi lebih merupakan sebuah pilihan teknokratis iknbarunusantara indonesiamaju;Netral
kementerian pendayagunaan aparatur negara dan reformasi birokrasi kemen panrb masih menggodok rencana pemindahan asn ke ibu kota negara ikn di penajam paser kalimantan timur sejauh ini belum ada keputusan kelompok asn yang akan menjadi prioritas pemindahan pdiperjuangan;Netral
ibu kota negara nusantara nantinya akan dipimpin oleh kepala otorita apa tugasnya via;Netral
shane kira itu nama ibu kota negara;Netral
pemindahan ikn positif atau negatif pada bulan agustus 2019 presiden jokowi mengumumkan rencana pemindahan ibu kota negara ke provinsi kalimantan timur hal tersebut tentu menjadi perbincangan hangat di khalayak masyarakat;Netral
awayday jkt harga diri ibu kota negara baru eh;Netral
ngopi halo sahabat administrator telah terlaksana kegiatan ngobrol sambil berpikir ngopi dengan tema prespektif mahasiswa administrasi publik terhadap kualitas pelayanan publik yang ada di kalimantan dalam menyambut ibu kota negara ikn bersama hima ap fisip ulm;Netral
kita kan ada 5 digit digit pertama itu 1 9 ibu kota negara itu 1 sumatera itu 2 dan 3 pulau jawa itu 4 5 dan 6 terus itu 7 adalah kalimantan dan 8 bali jelas marsoedi yang kerap disapa eyang;Netral
rencananya pusat data tersebar di beberapa daerah mulai dari dki jakarta batam hingga ibu kota negara baru termasuk di ntt tepatnya di labuan bajo;Netral
jokowi peduli rakyat sebagai warga negara yang baik seharusnya memberikan dukungan untuk kelancaran dan keamanan pembangunan ibu kota negara;Netral
tulisan menarik rizal effendi soal rencana kemah pak di ibu kota negara nusantara kemah di ikn jangan lupa pasak bumi pak isran;Netral
nah tuh wacana pemindahan ibu kota negara udah ada dr sejak indonesia dipimpin bapak soekarno presiden pertama kita mandat tersebut akhirnya dilaksanakan oleh presiden jokowi;Netral
seluruh warga kaltim sepakat pemindahan ibu kota negara ke kalimantan stop provokasi terhadap kelompok yang melakukan penolakan jokowi peduli rakyat;Netral
tampa beliau sadari beliau sudah melakukan pembunuhan masal dengan merusak hutan untuk ikn hutan rumahnya pohon pohon juga makluk hidup ciptaan yg maha kuasa sedih banget proyek ibu kota negara tampa beliau sadari sudah merusak ibu pertiwi kembalikanhutanku;Netral
jadi inget waktu itu join grup exol terus bahas ibu negara mau pindah malah di ajak debat karna menurut dia pindah ibu kota bakal ngurangi kemancetan dn ga ada polusi udara tapi menurut we kaya mbak ini sih;Netral
pemerintah ingin mendesain ibu kota negara baru dg sedemikian smart nya;Netral
suatu hari nanti akan ada pertanyaan di era presiden siapakah ibu kota negara pindah ke kalimantan hari penegakan kedaulatan negara lahir pada era presiden siapakah jadi legend jg akhirnya;Netral
gek moco moco uu ibu kota negara dan rencana induk ikn kok yo akeh men menyebut kota lain sebagai contoh relokasi ibu kota brasilia cardiff dan vancouver untuk kota sehat masih berusaha nemu sisi lain dari yang pernah duluan mindah;Netral
ngomongin soal ibu kota negara baru pasti akan ada yang panas dingin nah dalam ikn ini nantinya akan ada program panjang yang terdekat adalah dari tahun 2022 sampai dengan 2024 akan dibangun infrastruktur dasar di ikn ini nakula;Netral
memastikan status kawasan inti dan pengembangan ibu kota negara ikn berstatus clean and clear wamen atr bpn dalam diskusi kali ini menyoroti sedikitnya tiga hal yakni terkait kanalisasi untuk memitigasi terjadinya sengketa dan konflik pertanahan;Netral
meninjau ibu kota negara nanti kita poto before afternya yaa sekarang before nya duluuu afternya gk tau tahun berapa;Netral
mantan menteri ppn kepala bappenas bambang brodjonegoro enggan berandai andai disebut sebagai calon kepala otorita ibu kota negara ikn nusantara selengkapnya kepalaotoritaikn;Netral
harus diakui bahwa kondisi sosio geografis pulau jawa memang sudah mulai kurang menguntungkan selain itu pemindahan ibu kota negara juga dalam rangka pemerataan pembangunan;Netral
kpk ikut monitor dalam tata kelola ibu kota negara baru;Netral
para duta besar negara lain mengapresiasi pemindahan ibu kota negara indonesia nusantara disiplin prokes;Netral
pemindahan ibu kota negara bukanlah bentuk egoisme pemerintah yg selama ini dilontarkan oleh mereka yang anti terhadap pemerintah karena dampak pemindahan ibu kota negara akan secara ekonomi dapat memberikan 50 lebih wilayah indonesia akan mengalami peningkatan perdagangan;Netral
ibu kota negara nusantara pertaruhan masa depan bangsa indonesia hlkompasiana;Netral
pemindahan ibu kota negara ke luar jawa akan mendorong perdagangan antar wilayah di indonesia diataranya perdagangan di dalam provinsi ibu kota baru lebih dari 50 wilayah indonesia akan merasakan peningkatan arus perdagangan;Netral
di samping itu juga akan menurunkan kesenjangan antar wilayah karena pemindahan ibu kota ke luar pulau jawa mendorong perdagangan antar wilayah mendorong investasi di provinsi ibu kota negara baru dan provinsi sekitarnya serta mendorong diversifikasi ekonomi;Netral
oh baru tau ikn itu kepanjangannya ibu kota negara wkwkwkwk;Netral
gubernur provinsi dki jakarta anies rasyid baswedan menegaskan meskipun telah ditetapkan daerah ibu kota negara ikn di kalimantan timur kota jakarta masih tetap menjadi pusat perekonomian;Netral
pemindahan ibu kota negara dari jakarta ke penajam paser utara kalimantan timur dinilai tidak akan menyelesaikan persoalan yang ada di jakarta merahputihcom ibukotabaru ikn;Netral
ya betul bukittinggi dulu pernah jadi ibu kota negara;Netral
tvr 120 persiapan ikn dpr soroti infrastruktur dan sdm komisi ii tekan pemerintah provinsi kalimantan timur untuk mempersiapkan infrastruktur dan sumber daya manusia sebagai penyelenggara ibu kota negara baru agar dapat terselesaikan dengan baik;Netral
yang pindah ibu kota negara indonesia kok malaysia yang pusing berarti perpindahan ibu kota negara sudah tepat dilakukan karena dengan perpindahan ikn ke kalimantan akan lbh sering didengar diberitakan amp dikaitkan dgn indonesia sehingga akn lebih populer dimata dunia;Netral
kalau jokowi lengser padahal ibu kota negara belum terealisasi pindah bahaya;Netral
kata siapa kepindahan ibu kota negara ikn baru tidak dilakukan dialog secara masif coba lebih teliti lagi dan simak baik baik bukti rekaman video dialog dari berbagai sumber dengan adanya dialog ini maka pemerintah memutuskan pindah ibu kota negara ke kalimantan;Netral
janji megah jokowi untuk ibu kota negara baru ikn;Netral
sebaiknya jokowi baru lengser kalau ibu kota negara sudah terealisasi pindah itu baru aman;Netral
kalau jokowi lengser padahal ibu kota negara belum terealisasi pindah dan presiden baru tidak mau meneruskan program ikn bagaimana;Netral
lah bagaimana bisa ada statement yang mengatakan bahwa dialog tentang pemindahan ibu kota negara belum pernah di lakukan secara masif sini di kasih tahu ibu mungkin cuplikan video di bawah ini bisa mencerahkan mendung di kala hujan ehh ahaaaiii slebeeeew;Netral
kekuatan hubungan bilateral antara indonesia dan arab saudi serta komitmen menjajaki peluang investasi antara lain dalam pembangunan ibu kota negara ikn baru energi baru dan terbarukan bidang lingkungan hidup serta isu isu lain yang menjadi kepentingan bersama;Netral
menurut ri potensi bengkaknya dana subsidi itu dapat disiasati dengan menunda program yang tidak prioritas seperti pembangunan ibu kota negara ikn yang bakal memakan biaya sangat besar ibukotabaru;Netral
parsito 1 77a cim ghozi gasspoll asiiiyyap mipan sahabat penjaga nkri polo ampe kepluto jgn lengah walau sdh vaksin patuhi prokes ppkm kawal padeh dukung ibu kota negara iknnusantara salam n4bil5;Netral
irjen dedi mengatakan tak ada personel polri yang menolak ibu kota negara ikn baru seperti yang disinggung jokowi irjen dedi mengatakan personel polri setia dengan perintah pimpinan;Netral
tni harus jadi panutan nasionalisme indonesia tidak boleh jawa sentris dan semua tanah air indonesia berhak menjadi ibu kota negara;Netral
dijual cepat tanah kavling di dekat ibu kota negara ring 1 ukuran 10 x 15 m 10 x 16 5 m 10 x 20 m lokasi rt 005 desa bumi harapan kecamatan sepaku kabupaten penajam paser utara 3 km dari istana ikn nusantara;Netral
sayang bgt anggaran ibu kota negara udh kluar bnyak kalau gak 3x periode ga ngerasain dlu dong;Netral
mau tau seperti apa pembangunan di ibu kota negara baru smart forest city jadi pilihannya seperti apa ya 123info rumah123 rumah123info;Netral
sudah terlalu lama pembangunan di negara ini hanya terfokus di pulau jawa yg dikenal dengan istilah jawa sentris dengan pemindahan ikn akan menjadi pembangunan di segala bidang terfokus pada indonesia sentris;Netral
sudarsono semalam sy nontong ibu ini di tvri analisanya bagus dn berilmu pemindahan ibu kota yg di utamakan adlh pertahanan negara;Netral
untuk apa pemindahan ibu kota negara harus dipertentangkan untuk apa debat sementara itu untuk kemajuan bangsa bukannya dengan pemindahan ibu kota negara memberikan dampak positif yang sangat besar prokes jangan kendor;Netral
ini adalah peluang dan harapan dari masyarakat kalimantan terhadap ibu kota negara yang akan dibangun di kalimantan timur kebijakan tak akan menyenangkan semua pihak tp kebijakan dipilih dgn pertimbangan mana yg lebih banyak membawa manfaat;Netral
rupanya gagasan pemindahan ibu kota negara tak sepenuhnya lahir di era jokowi presiden soekarno dan presiden soeharto lebih dulu mengusulkan wacana tersebut hanya saja ide itu tak terealisasi karena sejumlah alasan nasional jernihkanharapan;Netral
apakah harus yes man saja knp klu ada yg beda pandangan harus geram ini negara demokrasi org bebas berpendapat selama pendapatnya tdk bertententangan dg hukum dan etika knp bicara ttg ketidaksukaan akn perpindahan ibu kota saja harus geram;Netral
jokowi ingin menghapuskan istilah jawasentris sehingga kontribusi ekonomi di pulau lain juga harus digenjot 3 krisis air bersih alasan lain dari pemindahan ibu kota negara adalah ketersediaan air bersih m;Netral
uda macet bocilnya doyan tawuran udah paling bener pindah ibu kota negara aja dh;Netral
mohon maaf boleh aja pindah ibu kota negara dari jakarta ke kalimantan beberapa tahun kedepan aman tidak kalau ibu kota negara indonesia pindah misalnya dikepung sama negara lain bagaimana kalau hutan nya tidak ada apa masih bisa untuk menghirup udara segar;Netral
tshah haha jokowi lagi benah2 ibu kota negara yo;Netral
seperti rencana indonesia 11 negara ini kahirnya sukses pindahkan ibu kota;Netral
jadi bagaimana tetap lanjut proyek pindah ibu kota negara?;Netral
hidup tidak ada sempurna tapi tujuan negara memindahkan ibu kota itu adalah tujuan untuk menuju indonesia baru kenapa dimasalahkan negara yg punya hajat untuk masa depan bangsa kenapa tdk dukung tapi selalu korek kesalahan ini selalu yg terjadi;Netral
semoga apa yang direncanakan pemerintah berjalan lancar termasuk pemilu 2024 n konsisten tolakpenundaanpemilu tolakpenundaanpemilu sbg rakyat memohon kiranya pemerintah tidak lagi menambah utang negara negeri ini kaya kok;Netral
knpa ya kalimantan semnjak sy di sd dulu sudah sering di sebut pulau yg tidak pernah ada gempa tapi kok akhir2 ini sering ada gempa malah yg tadi kebetulan terjadi di tempat yg akan jadi pusat ibu kota negara;Netral
yang gak setuju ibu kota negara pindah cuma 1 partai yaitu pks ya kita hormatilah sikap pks apalagi mereka adalah oposisi tapi hormati juga dong partai yang setuju jumlahnya juga lebih banyak 8 partai;Netral
suara mahasiswa tentang perpindahan ibu kota negara persiapan yang matang akan menghasilkan manfaat yang lebih banyak ibukotanegara ikn semangatnusantara;Netral
"Dirjen Cipta Karya Diana Kusumastuti menjelaskan, tahun 2022, Ditjen Cipta Karya memiliki beberapa agenda kegiatan yg mendesak diantaranya pembangunan infrastruktur berbasis masyarakat, pembangunan infrastruktur yg mendukung event internasional&amp; pembangunan Ibu Kota Negara (IKN). https://t.co/PsKdU7xM5R";Netral
PEMERINTAH MELALUI BAPPENAS TELAH MENDESAIN IKN NUSANTARA BERDASARKAN KAJIAN-KAJIAN DALAM JANGKA PANJANG GUNA MENAMPUNG HINGGA 1,9 JUTA PENDUDUK UNTUK MEMBERIKAN KENYAMANAN DAN FASILITAS YANG MENDUKUNG TANPA MEMBERIKAN DAMPAK PERUSAKAN TERHADAP WARISAN ALAM DAN BUDAYA https://t.co/keHYvgOQSz;Netral
@Ranisor Jangan bandingkan IKN dengan Jakarta;Netral
Apakah harus yes man saja, Knp klu ada yg beda pandangan harus geram. Ini negara demokrasi, org bebas berpendapat selama pendapatnya tdk bertententangan dg hukum dan etika, knp bicara ttg ketidaksukaan akn perpindahan ibu kota saja harus geram.;Netral
Perpindahan Ibu Kota Negara itu sebenarnya menyelamatkan Jakarta atau Indonesia ya? ??;Netral
Semua rencana perpindahan ibu kota negara ini bisa dibaca di buku saku KemenPPN ya gaes;Netral
Perpindahan Ibu kota negara baru berkaca seperti di luar negeri nih, Jakarta akan jadi pusat ekonomi, sementara pemerintahannya di Kalimantan dong. #IKNbaruNusantara;Netral
Catat nih.... Pembangunan bakal merata loh dengan perpindahan Ibu kota negara. #IKNbaruNusantara;Netral
Hihi kenapa lagi Mardani pake komentarin calon pimpinan IKN ...? Katanya nolak ...perpindahan ibu kota negara ..napa mesti ikuT campur urusan capim nya;Netral
saya lagi nunggu,, mudah2an ada menteri yng umumkan perpindahan ibu kota negara di kalimantan Timur ditunda.;Netral
Jika setiap perbedaan sikap politik di teruskan dengan kekerasan fisik dan kriminalisasi, maka sampai botak kepala tidak akan selesai, yg berselisih punya tujuan sama yakni membelah hak2 publik yang lain mendukung perpindahan ibu kota negara baru. Mestinya selesaikan dgn dialog;Netral
Membentuk Undang-undang itu tidak mudah jadi berbicara jangan sesederhana itu, alangkah baiknya jika ingin jadi aktivis coba baca sejarah lagi. Dari Ir. Soekarno dan hingga Pak Harto pun sudah ada wacana tentang perpindahan Ibu Kota Negara boss.;Netral
Ga begitu ngikutin tentang pindahnya ibu kota negara ini. Tp yg masih terpikirkan saat ini, urgensi dr perpindahan ibu kota ini apa?. Apakah pusat pemerintahan dengan pusat bisnis komersil dipisahkan atau tetap di boyong ke 'Nusantara' ini.;Netral
Perpindahan Ibu Kota Negara mungkin akan jauh lebih baik jika permasalahan Ekonomi di Bangsa ini sudah terselesaikan. Ekonomi Rakyat dan Ekonomi Negara saat ini sedang bermasalah. Perbaiki semuanya baru akan lebih indah bicara Perpindahan Ibu Kota Negata. ?????? ;Netral
Apakah perpindahan Ibu Kota Negara akan membawa efek kesejahteraan dan kemakmuran bagi seluruh Rakyat Indonesia ?;Netral
Nunggu ada yang menukil ayat dari kitab suci perihal perpindahan Ibu Kota Negara. Gak lengkap jika gak ada ayat muncul. Bagai sarapan tanpa minum. ????;Netral
Perlu lbh dipertegas lg kalimatnya pak. Kalimat seperti ini bs multi tafsir, trkesan seolah2 pnyelenggaraan ibu kota negara  saat ini (DKI)tanpa pungutan pajak. Apakah yg dimaksud Pnyelenggaraan itu tmasuk biaya perpindahan dn pembangunan IKN,atau biaya operasional stelh jadi.???;Netral
Pembahasan rencana perpindahan ibu kota negara dan dampak yang diakibatkan setelah perpindahannya;Netral
Terkait Perpindahan Ibu Kota Negara ke Kalimantan, ada perbedaan Pendapat dari 2 Tokoh Besar Nasional yg sama2 berdarah Minang. Pendapat Pak Emil Salim yg menentang perpindahan Ibu Kota, ditangkis oleh Pak @andrinof_a_ch;Netral
Setelah PKS, bagaimana dengan Demokrat?? Apa nolak juga soal perpindahan Ibu Kota Negara??;Netral
"Mereka lagi sibuk dgn ""Bisnis"" proyek Perpindahan Ibu Kota Negara ??";Netral
PERPINDAHAN IBU KOTA WKOWKOWKOKOW bkn karena anak2 mankai mau diarak2 keliling negara karena baru berkunjung lg buat lebaran? :(;Netral
Menarik. Jadi penasaran hitungannya, semenguntungkan apa perpindahan ibu kota ini untuk negara.;Netral
"Video nan megah dan viral ttg rencana perpindahan ibu kota rep. indonesia, dgn monumen burung garuda. diwacanakan sbg ""istana negara"". kata ""istana"" merujuk pd tempat tinggal raja. nah kita negara republik tp punya tempat tinggal raja???? lucu nian negri ini. bahasa??";Netral
perubahan lingkungan eksternal yang terjadi karena dampak pandemi COVID-19 dan sebagai antisipasi perpindahan Ibu Kota Negara (IKN). Komposisi pegawai agar terus diarahkan pada komposisi 60% officer dan 40% non officer.;Netral
Buku, film, hobi, makanan, isu lingkungan, isu ham, politik dalam dan luar negeri, penanganan covid19 di indonesia, keberhasilan beberapa negara asean mengendalikan covid19, isu perpindahan ibu kota, pengangkapan buronan kasus blbi, banyak ji nder....;Netral
Hampir semua negara saat ini fokus penanganan virus corona, bahkan sudah beberapa negara memproteksi wilayahnya demi menyelamatkan warganya. Indonesia sudah terserang, ketimbang urus perpindahan Ibu Kota Negara dan Omnibuslaw, demi rakyat lebih baik fokus penanganan virus corona.;Netral
Pemerintah sudah memutuskan memindahkan Ibu Kota Negara dari Jakarta. Lalu pasca perpindahan ibu kota bagaimana nasib Jakarta?;Netral
Pembahasan Perpindahan Ibu Kota Negara merupakan persiapan menuju INDONESIA BARU.;Netral
saat ini knp tak fokus ke pertahanan nasional .. pemerintah sdh faham betul kekuatan yg mengusik kedaulatan negara kita , soal perpindahan ibu kota baiknya d kesampingkan sja dl ..;Netral
#RT @jokowi : Ibu kota negara akan pindah dari Jakarta ke Kalimantan. Ini tidak sekadar pindah kantor semata-mata, tapi lebih luas dari itu: perpindahan ibu kota menandai perubahan budaya, sistem kerja, serta percepatan transformasi ekonomi.;Netral
lg bikin bahasan pemindahan ibukota ke ikn ????;Netral
Arab Saudi Berminat Ikut Garap IKN dan Pasok Minyak Mentah;Netral
KPK ikut monitor tata kelola IKN #kpkupdates;Netral
Dua sosok dengan nama depan Bambang yakni Bambang Brodjonegoro dan Bambang Susantono menguat jadi Kepala IKN Nusantara.;Netral
Pak presiden mau camping di IKN. @anangwidianto;Netral
Penghijauan untuk Pembangunan IKN Persemaian permanen modern yang dibangun di calon Ibu Kota Negara (IKN), direncanakan akan memproduksi bibit tanaman hutan yang meliputi tanaman kayu, multi purpose tree species (MPTS) dan tanaman endemik.;Netral
Ini mau ekspor ke hutan IKN .. @Ilham281011;Netral
Yoooiih yg konsepnya mau di tiru di tiap provinsi juga di IKN itu kan..!!;Netral
Marketing perumahan sekitaran IKN, apalagi kalau developer nya dari ....;Netral
IKN blm dibangun..ngantor disana sama siapa? Klo msh ngantor di jakarta..berarti di jakarta ada dua kepala daerah Sing mboten-mbiten wae loe mah jok..??;Netral
Psi ga komentar proyek IKN dan kereta cepat;Netral
Luhut gak main yang eceran. Dia lagi lobby pangeran Arab garap IKN.;Netral
KSP Sebut Otorita IKN Efektif Beroperasi usai Aturan Turunan UU IKN Terbit;Netral
Nah kalo mmg planningnya bagus, terencana, apalagi ini skala nasional, faktor² tsb bisa diminimalisir, kecuali mmg ASAL²AN. Asal jadi, yg pntg keliatan hasil. Urgensinya apa juga ga jelas, malah pindah IKN kan?;Netral
Kalau boleh kasih saran jangan libatkan Saudi di IKN. Ruwet nantinya.;Netral
ikn itu apaan dah?;Netral
Melestarikan kebudayaan lokal, menjaga keberadaan masyarakat lokal, wajib pemerintah lakukan dalam membangun IKN baru di Kaltim;Netral
kalau IKN pindah ke Kalimantan jadi bingung dong mereka?;Netral
Ya Allah... sampe segitunya... tapi bagus lah klo dia undang Arab... kan tar ada cerita IKN  di bangun atas bantuan Kadrun... cebong gimana ??????;Netral
IKN Kota Syariah Alhamdulillah Takbir!!;Netral
Kalau akhirnya minta tolong kadrun, berarti Cina gak tertarik hutan belantara IKN nih;Netral
Bambang Susantono Dilantik Jokowi Jadi Kepala IKN Nusantara Besok? https://dtk.id/NUJ4Xf;Netral
IKN Nusantara, Percontohan Ibu Kota Negara Masa Depan;Netral
kalau berdasarkan pengamatan gua Indonesia dekat sama negara2 yg nge inves banyak di Indonesia, China juga pernah invest triliunan di Indo pas 2019, dan skarang bnyak korporat yg Inves pembangunan IKN;Netral
Dengan adanya IKN fokus kita akan terbagi dengan pemulihan ekonomi nasional. berpotensi menjadi proyek yang mangkrak jika tak direncanakan dengan matang.;Netral
Sebenarnya bila IKN pindahnya ke Kertajati lebih ok Pak. Luas Kertajati 10x DKI Ada bandara ? Akses tol ? Telco lancar ? Akses rel KA lebih mudah ? Sulit didemo ? Utk pembangunan luar Jawa buat saja Sentra Bisnis non ibukota propinsi. Jauh lebih hemat ??;Netral
Apakah akan bernasib sama dg bandara kerta jati yg mangkrak proyek ikn ini.??????;Netral
Semoga dgn adanya IKN baru,masyarakat di kalimantan lebih sejahtera.;Netral
IKN Nusantara adalah terobosan solusi masalah di pulau Jawa. #IbukotaNegara #SemangatNusantara;Netral
Sama spt IKN, penundaan pemilu cuma soal adu kekuatan politik aja. Yang lemah secara politik gak akan mampu mencegah. Bukan soal siapa yg argumentasinya lebih kuat.;Netral
Harusnya pemerintah ngurusin ginian bukan sibuk wacana 3 periode sama IKN;Netral
denger sih anak ibukota baru;Netral
ga sabar pgn liat ibukota baru kaya tolong fpi jgn dibawa ibukota baru takutnya merusak inovasi dan terobosan dr kementrian pupr;Netral
maksudnya memelihara fpi utk dibawa ibukota baru;Netral
tgl 2 12 2019 acara batal bang krn mlm monas pindahin calon ibukota baru;Netral
ngeluarin 209 bangun jalur kereta ibukota baru;Netral
sayembara desain kawasan ibukota negara;Netral
presiden butuh dana proyek pembangunan ibukota baru dpr dana anggarkan 39 keunggulan kaltim;Netral
Rumah Tinggal Ratusan Ribu Pekerja di IKN Sudah Mulai Diatur;Netral
Akan ada 100 ribu pekerja yang akan membangun proyek IKN;Netral
Hadi segera menentukan langkah selanjutnya dalam pengadaan lahan di IKN.;Netral
Sudah tiba ya IKN..;Netral
Dari rumah ke IKN berapa hari ?;Netral
Yudhoyono (Ibas) ingatkan Pemerintah soal keuangan negara dalam pembangunan IKN;Netral
Reshuffle Kabinet: Zulkifli Ditugasi Jaga Kebutuhan Pangan, Hadi Diminta Selesaikan Lahan IKN;Netral
